person_id,household_id,person_role_in_household,誕生年月日,収入,性別
7995,2058,親,1944-01-01,2655900,男性
7996,2143,親,1944-01-01,3093000,男性
7997,2443,親,1944-01-01,3975500,男性
7998,55,親,1944-01-01,3514100,男性
7999,2455,親,1944-01-01,4036700,男性
8000,2419,親,1944-01-01,2838200,男性
8001,4625,親,1944-01-01,4847600,男性
8002,111,親,1944-01-01,6065700,男性
8003,4060,親,1944-01-01,6668900,男性
8004,1920,親,1944-01-01,7135800,男性
8005,2325,親,1944-01-01,6061200,男性
8006,4055,親,1944-01-01,4988600,男性
8007,238,親,1944-01-01,3294600,男性
8008,1887,親,1944-01-01,2882000,男性
8009,83,親,1944-01-01,2823200,男性
8010,1895,親,1944-01-01,2612700,男性
8011,53,親,1944-01-01,3653600,男性
8012,2454,親,1944-01-01,2098600,男性
8013,3839,親,1944-01-01,3364400,男性
8014,300,親,1944-01-01,6195300,男性
8015,2012,親,1944-01-01,2667100,男性
8016,2286,親,1944-01-01,2730200,男性
8017,4181,親,1944-01-01,4974000,男性
8018,3848,親,1944-01-01,2650900,男性
8019,158,親,1944-01-01,2873100,男性
8020,13,親,1944-01-01,3991500,男性
8021,2139,親,1944-01-01,2481900,男性
8022,2113,親,1944-01-01,4162600,男性
8023,2161,親,1944-01-01,5969200,男性
8024,36,親,1944-01-01,8396200,男性
8025,4166,親,1944-01-01,3193100,男性
8026,2467,親,1944-01-01,4542400,男性
8027,1947,親,1943-01-01,5296000,男性
8028,4192,親,1943-01-01,3241000,男性
8029,230,親,1943-01-01,2652200,男性
8030,160,親,1943-01-01,2905800,男性
8031,4085,親,1943-01-01,3035500,男性
8032,3899,親,1943-01-01,3868600,男性
8033,122,親,1943-01-01,3578900,男性
8034,68,親,1943-01-01,3261700,男性
8035,182,親,1943-01-01,3845900,男性
8036,1804,親,1943-01-01,2600300,男性
8037,2198,親,1943-01-01,4104800,男性
8038,1889,親,1943-01-01,2797200,男性
8039,2465,親,1943-01-01,3231100,男性
8040,2114,親,1943-01-01,2792400,男性
8041,1903,親,1943-01-01,2946700,男性
8042,4413,親,1943-01-01,2582100,男性
8043,2319,親,1943-01-01,3379600,男性
8044,4098,親,1943-01-01,2933700,男性
8045,3924,親,1943-01-01,4075900,男性
8046,2405,親,1943-01-01,3333700,男性
8047,184,親,1943-01-01,6205700,男性
8048,299,親,1943-01-01,2766200,男性
8049,4100,親,1943-01-01,6518300,男性
8050,297,親,1943-01-01,5152800,男性
8051,4083,親,1943-01-01,3096200,男性
8052,3869,親,1943-01-01,3192600,男性
8053,1851,親,1943-01-01,2357700,男性
8054,142,親,1943-01-01,2576800,男性
8055,3851,親,1943-01-01,3768400,男性
8056,2082,親,1943-01-01,5801200,男性
8057,3904,親,1943-01-01,5358400,男性
8058,2156,親,1943-01-01,3822000,男性
8059,2,親,1943-01-01,2542000,男性
8060,1946,親,1943-01-01,5044600,男性
8061,3962,親,1943-01-01,5783200,男性
8062,1973,親,1943-01-01,6494000,男性
8063,178,親,1943-01-01,2588000,男性
8064,2307,親,1943-01-01,3400500,男性
8065,1941,親,1943-01-01,4190900,男性
8066,2073,親,1943-01-01,4088600,男性
8067,2001,親,1942-01-01,2653900,男性
8068,4594,親,1942-01-01,4871000,男性
8069,119,親,1942-01-01,3747200,男性
8070,2446,親,1942-01-01,3229200,男性
8071,2369,親,1942-01-01,3193600,男性
8072,2134,親,1942-01-01,3188000,男性
8073,191,親,1942-01-01,6446300,男性
8074,4619,親,1942-01-01,3198000,男性
8075,4250,親,1942-01-01,4293600,男性
8076,239,親,1942-01-01,5194400,男性
8077,151,親,1942-01-01,4472900,男性
8078,3817,親,1942-01-01,5925800,男性
8079,4211,親,1942-01-01,8071800,男性
8080,183,親,1942-01-01,2311400,男性
8081,271,親,1942-01-01,2808500,男性
8082,2122,親,1942-01-01,3021600,男性
8083,3959,親,1942-01-01,2587000,男性
8084,4631,親,1942-01-01,6218700,男性
8085,2415,親,1942-01-01,3424000,男性
8086,3841,親,1942-01-01,2943400,男性
8087,2231,親,1942-01-01,2756700,男性
8088,4274,親,1942-01-01,2178400,男性
8089,188,親,1942-01-01,2848100,男性
8090,4273,親,1942-01-01,2186500,男性
8091,2030,親,1942-01-01,5432500,男性
8092,2316,親,1942-01-01,4624900,男性
8093,2135,親,1942-01-01,4603300,男性
8094,70,親,1942-01-01,2801900,男性
8095,4177,親,1942-01-01,2905700,男性
8096,2136,親,1942-01-01,4760300,男性
8097,2262,親,1942-01-01,6615100,男性
8098,2389,親,1942-01-01,3814700,男性
8099,45,親,1942-01-01,2010300,男性
8100,291,親,1942-01-01,5421900,男性
8101,78,親,1942-01-01,9252700,男性
8102,2190,親,1942-01-01,1985700,男性
8103,2163,親,1942-01-01,4743400,男性
8104,1881,親,1942-01-01,6395800,男性
8105,1811,親,1941-01-01,5576500,男性
8106,16,親,1941-01-01,5224300,男性
8107,3838,親,1941-01-01,5455100,男性
8108,2236,親,1941-01-01,1924700,男性
8109,196,親,1941-01-01,4367900,男性
8110,2281,親,1941-01-01,3434100,男性
8111,2053,親,1941-01-01,2110200,男性
8112,3756,親,1941-01-01,2796100,男性
8113,251,親,1941-01-01,5333900,男性
8114,2017,親,1941-01-01,4003600,男性
8115,4219,親,1941-01-01,3027800,男性
8116,3847,親,1941-01-01,3539300,男性
8117,2300,親,1941-01-01,4586000,男性
8118,2469,親,1941-01-01,5879800,男性
8119,4140,親,1941-01-01,6169800,男性
8120,24,親,1941-01-01,3720100,男性
8121,2048,親,1941-01-01,3354200,男性
8122,3754,親,1941-01-01,2790100,男性
8123,2270,親,1941-01-01,6112900,男性
8124,1960,親,1941-01-01,3468400,男性
8125,3739,親,1941-01-01,2050400,男性
8126,268,親,1941-01-01,7708500,男性
8127,3809,親,1941-01-01,2340100,男性
8128,2043,親,1941-01-01,5631400,男性
8129,2081,親,1941-01-01,4148400,男性
8130,4355,親,1941-01-01,3469200,男性
8131,2205,親,1941-01-01,4253600,男性
8132,4368,親,1941-01-01,2755400,男性
8133,2171,親,1941-01-01,1578200,男性
8134,4212,親,1941-01-01,2902000,男性
8135,3792,親,1941-01-01,2078100,男性
8136,210,親,1940-01-01,4887600,男性
8137,2076,親,1940-01-01,4143300,男性
8138,4163,親,1940-01-01,5828100,男性
8139,2356,親,1940-01-01,2062100,男性
8140,2402,親,1940-01-01,2639300,男性
8141,42,親,1940-01-01,2915900,男性
8142,4167,親,1940-01-01,5853700,男性
8143,3976,親,1940-01-01,3412600,男性
8144,3774,親,1940-01-01,3332900,男性
8145,4064,親,1940-01-01,4328700,男性
8146,2110,親,1940-01-01,4479800,男性
8147,2007,親,1940-01-01,2524300,男性
8148,2253,親,1940-01-01,4038700,男性
8149,1922,親,1940-01-01,7990600,男性
8150,1797,親,1940-01-01,3489700,男性
8151,2329,親,1940-01-01,3537900,男性
8152,2003,親,1940-01-01,2269200,男性
8153,1779,親,1940-01-01,2693400,男性
8154,104,親,1940-01-01,6315700,男性
8155,57,親,1940-01-01,3407700,男性
8156,2228,親,1940-01-01,5373600,男性
8157,2022,親,1940-01-01,4026100,男性
8158,2052,親,1940-01-01,2891100,男性
8159,2200,親,1940-01-01,2710100,男性
8160,2165,親,1939-01-01,3765700,男性
8161,86,親,1939-01-01,3818700,男性
8162,2109,親,1939-01-01,2227800,男性
8163,1956,親,1939-01-01,2316800,男性
8164,2179,親,1939-01-01,3342800,男性
8165,4226,親,1939-01-01,5364800,男性
8166,2341,親,1939-01-01,8754200,男性
8167,181,親,1939-01-01,3345900,男性
8168,2463,親,1939-01-01,2755400,男性
8169,2258,親,1939-01-01,2130900,男性
8170,1882,親,1939-01-01,3190900,男性
8171,284,親,1939-01-01,2979300,男性
8172,1869,親,1939-01-01,2260200,男性
8173,1884,親,1939-01-01,7235300,男性
8174,187,親,1939-01-01,2793100,男性
8175,92,親,1939-01-01,4166800,男性
8176,2111,親,1939-01-01,2349200,男性
8177,3856,親,1939-01-01,2450800,男性
8178,2235,親,1939-01-01,3751300,男性
8179,2141,親,1939-01-01,3407600,男性
8180,2255,親,1939-01-01,2596900,男性
8181,1987,親,1939-01-01,4056800,男性
8182,4144,親,1939-01-01,6003000,男性
8183,2121,親,1939-01-01,4139100,男性
8184,2475,親,1938-01-01,3027000,男性
8185,3901,親,1938-01-01,3713000,男性
8186,3794,親,1938-01-01,6893100,男性
8187,2116,親,1938-01-01,2876800,男性
8188,2328,親,1938-01-01,1769400,男性
8189,2203,親,1938-01-01,3911300,男性
8190,1802,親,1938-01-01,5337900,男性
8191,3881,親,1938-01-01,3696000,男性
8192,269,親,1938-01-01,2256500,男性
8193,1807,親,1938-01-01,1391700,男性
8194,1792,親,1938-01-01,5045200,男性
8195,2392,親,1938-01-01,3188100,男性
8196,1841,親,1938-01-01,4922400,男性
8197,2460,親,1938-01-01,3192200,男性
8198,71,親,1938-01-01,4123600,男性
8199,2083,親,1938-01-01,2048700,男性
8200,2006,親,1938-01-01,3136500,男性
8201,20,親,1938-01-01,4182100,男性
8202,2299,親,1938-01-01,6846500,男性
8203,1996,親,1938-01-01,3016500,男性
8204,2240,親,1938-01-01,3408800,男性
8205,2347,親,1938-01-01,2889100,男性
8206,2249,親,1938-01-01,3210400,男性
8207,4271,親,1937-01-01,4236600,男性
8208,2221,親,1937-01-01,2430400,男性
8209,1963,親,1937-01-01,3513100,男性
8210,4262,親,1937-01-01,5244200,男性
8211,2211,親,1937-01-01,2149100,男性
8212,3886,親,1937-01-01,2607200,男性
8213,2365,親,1937-01-01,7268700,男性
8214,82,親,1937-01-01,2390700,男性
8215,4046,親,1937-01-01,4050000,男性
8216,2288,親,1937-01-01,3060300,男性
8217,249,親,1937-01-01,2891400,男性
8218,2087,親,1937-01-01,4244800,男性
8219,2204,親,1937-01-01,7209400,男性
8220,87,親,1937-01-01,3627500,男性
8221,44,親,1937-01-01,2527800,男性
8222,275,親,1937-01-01,3866200,男性
8223,1955,親,1937-01-01,1911100,男性
8224,2078,親,1937-01-01,7198000,男性
8225,2448,親,1937-01-01,2898800,男性
8226,4374,親,1937-01-01,4544600,男性
8227,4220,親,1936-01-01,4438300,男性
8228,1910,親,1936-01-01,3910800,男性
8229,2074,親,1936-01-01,2065800,男性
8230,1855,親,1936-01-01,2600600,男性
8231,1927,親,1936-01-01,2885800,男性
8232,2215,親,1936-01-01,5309600,男性
8233,1832,親,1936-01-01,3788300,男性
8234,2094,親,1936-01-01,5290900,男性
8235,1951,親,1936-01-01,2086600,男性
8236,2187,親,1936-01-01,3823800,男性
8237,1943,親,1936-01-01,3095300,男性
8238,2476,親,1936-01-01,3111900,男性
8239,2466,親,1936-01-01,4402900,男性
8240,1917,親,1936-01-01,3926700,男性
8241,23,親,1936-01-01,1951200,男性
8242,1780,親,1936-01-01,2990100,男性
8243,2209,親,1936-01-01,2313100,男性
8244,252,親,1935-01-01,2643800,男性
8245,4076,親,1935-01-01,2969300,男性
8246,75,親,1935-01-01,3858200,男性
8247,2154,親,1935-01-01,3849800,男性
8248,4543,親,1935-01-01,3331000,男性
8249,1902,親,1935-01-01,2730900,男性
8250,2274,親,1935-01-01,3739600,男性
8251,2351,親,1935-01-01,6119600,男性
8252,2230,親,1935-01-01,3337500,男性
8253,4218,親,1935-01-01,2181300,男性
8254,2257,親,1935-01-01,4393800,男性
8255,2290,親,1935-01-01,5690300,男性
8256,3914,親,1935-01-01,4359500,男性
8257,38,親,1935-01-01,4326700,男性
8258,4118,親,1934-01-01,3185300,男性
8259,2380,親,1934-01-01,3546000,男性
8260,276,親,1934-01-01,2211300,男性
8261,1875,親,1934-01-01,1905400,男性
8262,2148,親,1934-01-01,2459600,男性
8263,2014,親,1934-01-01,3296100,男性
8264,64,親,1934-01-01,3919500,男性
8265,4126,親,1934-01-01,4955000,男性
8266,4052,親,1934-01-01,3473700,男性
8267,1798,親,1934-01-01,3540400,男性
8268,2060,親,1933-01-01,4789100,男性
8269,2229,親,1933-01-01,3505400,男性
8270,4475,親,1933-01-01,2688300,男性
8271,4071,親,1933-01-01,3875100,男性
8272,2332,親,1933-01-01,3020900,男性
8273,2397,親,1933-01-01,1262500,男性
8274,2216,親,1933-01-01,2531100,男性
8275,2289,親,1933-01-01,4020600,男性
8276,266,親,1933-01-01,3303100,男性
8277,2191,親,1932-01-01,3004300,男性
8278,4613,親,1932-01-01,3820000,男性
8279,2244,親,1932-01-01,2016800,男性
8280,2046,親,1932-01-01,6154700,男性
8281,2210,親,1932-01-01,6186600,男性
8282,2364,親,1932-01-01,5236900,男性
8283,3840,親,1932-01-01,6215600,男性
8284,4606,親,1931-01-01,4347900,男性
8285,232,親,1931-01-01,2540200,男性
8286,2266,親,1931-01-01,2626800,男性
8287,2015,親,1931-01-01,2044200,男性
8288,2398,親,1930-01-01,5230200,男性
8289,2101,親,1930-01-01,4294700,男性
8290,155,親,1930-01-01,10237900,男性
8291,2021,親,1930-01-01,3553300,男性
8292,2472,親,1929-01-01,3382900,男性
8293,2008,親,1929-01-01,6277200,男性
8294,1819,親,1928-01-01,5045900,男性
8295,4035,親,1928-01-01,2529400,男性
8296,2282,親,1927-01-01,2758100,男性
8297,88,親,1926-01-01,2524300,男性
8298,1829,親,1925-01-01,2067300,男性
8299,2311,親,1950-01-01,2129800,女性
8300,2072,親,1950-01-01,1407200,女性
8301,4221,親,1950-01-01,1947000,女性
8302,577,親,1950-01-01,2399800,女性
8303,600,親,1950-01-01,1956800,女性
8304,4268,親,1950-01-01,2114800,女性
8305,3868,親,1950-01-01,3138300,女性
8306,3955,親,1950-01-01,2877700,女性
8307,616,親,1950-01-01,3437200,女性
8308,3748,親,1950-01-01,2490100,女性
8309,3770,親,1950-01-01,1382200,女性
8310,650,親,1950-01-01,1193600,女性
8311,4130,親,1950-01-01,1147200,女性
8312,4256,親,1950-01-01,1783300,女性
8313,1974,親,1950-01-01,1722500,女性
8314,2408,親,1950-01-01,2125400,女性
8315,1776,親,1950-01-01,2982700,女性
8316,3963,親,1950-01-01,2141600,女性
8317,730,親,1950-01-01,2139500,女性
8318,2385,親,1950-01-01,2856400,女性
8319,4098,親,1950-01-01,1026000,女性
8320,777,親,1950-01-01,1585700,女性
8321,692,親,1950-01-01,1703500,女性
8322,3738,親,1950-01-01,1671600,女性
8323,3807,親,1950-01-01,1375600,女性
8324,727,親,1950-01-01,2017200,女性
8325,1912,親,1950-01-01,2095900,女性
8326,4169,親,1950-01-01,1334800,女性
8327,2414,親,1950-01-01,2963100,女性
8328,2016,親,1950-01-01,1638000,女性
8329,2112,親,1950-01-01,3022600,女性
8330,2395,親,1950-01-01,2099000,女性
8331,752,親,1950-01-01,1468500,女性
8332,4131,親,1950-01-01,2467200,女性
8333,439,親,1950-01-01,1249100,女性
8334,694,親,1950-01-01,1964100,女性
8335,1949,親,1950-01-01,1422900,女性
8336,4637,親,1950-01-01,1687800,女性
8337,340,親,1950-01-01,1997100,女性
8338,1821,親,1950-01-01,1761700,女性
8339,3957,親,1950-01-01,1632800,女性
8340,2162,親,1950-01-01,1435100,女性
8341,659,親,1950-01-01,1920000,女性
8342,2056,親,1950-01-01,3134500,女性
8343,4192,親,1950-01-01,3439500,女性
8344,2164,親,1950-01-01,1635200,女性
8345,611,親,1950-01-01,2757900,女性
8346,3739,親,1950-01-01,2213600,女性
8347,2116,親,1950-01-01,1405200,女性
8348,4362,親,1950-01-01,1478100,女性
8349,4535,親,1950-01-01,3265100,女性
8350,492,親,1950-01-01,2241800,女性
8351,4506,親,1950-01-01,2724500,女性
8352,1853,親,1950-01-01,961200,女性
8353,2029,親,1950-01-01,2298600,女性
8354,4056,親,1950-01-01,3281200,女性
8355,413,親,1950-01-01,2588000,女性
8356,4226,親,1950-01-01,1419800,女性
8357,476,親,1950-01-01,2318800,女性
8358,3813,親,1950-01-01,3855500,女性
8359,3776,親,1950-01-01,1351500,女性
8360,2381,親,1950-01-01,2758500,女性
8361,4129,親,1950-01-01,1478600,女性
8362,767,親,1950-01-01,1915300,女性
8363,2392,親,1950-01-01,5467000,女性
8364,346,親,1950-01-01,1579300,女性
8365,1957,親,1950-01-01,1744700,女性
8366,2449,親,1950-01-01,2179800,女性
8367,3995,親,1950-01-01,2801400,女性
8368,1994,親,1950-01-01,1934400,女性
8369,3749,親,1950-01-01,2874500,女性
8370,634,親,1950-01-01,2366300,女性
8371,2011,親,1950-01-01,2453300,女性
8372,2468,親,1950-01-01,2775700,女性
8373,2440,親,1950-01-01,2582500,女性
8374,4576,親,1949-01-01,1486200,女性
8375,2437,親,1949-01-01,2187600,女性
8376,2293,親,1949-01-01,2137400,女性
8377,2329,親,1949-01-01,2710000,女性
8378,417,親,1949-01-01,1305800,女性
8379,1779,親,1949-01-01,1223600,女性
8380,364,親,1949-01-01,1246600,女性
8381,2074,親,1949-01-01,2181100,女性
8382,2458,親,1949-01-01,2180600,女性
8383,480,親,1949-01-01,743200,女性
8384,328,親,1949-01-01,2185400,女性
8385,731,親,1949-01-01,1817300,女性
8386,2023,親,1949-01-01,2039700,女性
8387,313,親,1949-01-01,1430500,女性
8388,1936,親,1949-01-01,1720400,女性
8389,1791,親,1949-01-01,3308700,女性
8390,3858,親,1949-01-01,3028400,女性
8391,2327,親,1949-01-01,2051700,女性
8392,2471,親,1949-01-01,2848800,女性
8393,3960,親,1949-01-01,2155400,女性
8394,690,親,1949-01-01,2323500,女性
8395,1820,親,1949-01-01,3239300,女性
8396,651,親,1949-01-01,3952600,女性
8397,4377,親,1949-01-01,1113800,女性
8398,4047,親,1949-01-01,5328700,女性
8399,4251,親,1949-01-01,1608600,女性
8400,1981,親,1949-01-01,2379100,女性
8401,2095,親,1949-01-01,1034400,女性
8402,4605,親,1949-01-01,2284600,女性
8403,4072,親,1949-01-01,897500,女性
8404,3836,親,1949-01-01,2240000,女性
8405,3838,親,1949-01-01,1741100,女性
8406,4172,親,1949-01-01,2123400,女性
8407,2183,親,1949-01-01,2885400,女性
8408,4196,親,1949-01-01,1863500,女性
8409,3942,親,1949-01-01,3266700,女性
8410,2208,親,1949-01-01,2962000,女性
8411,735,親,1949-01-01,3047300,女性
8412,2249,親,1949-01-01,3094100,女性
8413,555,親,1949-01-01,1918800,女性
8414,2407,親,1949-01-01,1643800,女性
8415,311,親,1949-01-01,2456200,女性
8416,4010,親,1949-01-01,2961600,女性
8417,725,親,1949-01-01,2196000,女性
8418,732,親,1949-01-01,1166200,女性
8419,1826,親,1949-01-01,2157900,女性
8420,2046,親,1949-01-01,2027900,女性
8421,1824,親,1949-01-01,2296400,女性
8422,2077,親,1949-01-01,1125900,女性
8423,2299,親,1949-01-01,3561500,女性
8424,4143,親,1949-01-01,3077200,女性
8425,2049,親,1949-01-01,2496200,女性
8426,1903,親,1949-01-01,1286500,女性
8427,2096,親,1949-01-01,1392800,女性
8428,2283,親,1949-01-01,2083200,女性
8429,2062,親,1949-01-01,1878700,女性
8430,376,親,1949-01-01,1435900,女性
8431,4091,親,1949-01-01,2475900,女性
8432,1825,親,1949-01-01,3071300,女性
8433,2284,親,1949-01-01,3634900,女性
8434,818,親,1949-01-01,1569400,女性
8435,1919,親,1949-01-01,1781500,女性
8436,3757,親,1949-01-01,1797800,女性
8437,2128,親,1949-01-01,3320100,女性
8438,3788,親,1949-01-01,2206400,女性
8439,4036,親,1949-01-01,1556200,女性
8440,2310,親,1949-01-01,1171800,女性
8441,1952,親,1949-01-01,2171300,女性
8442,4244,親,1949-01-01,1836000,女性
8443,3792,親,1949-01-01,2648500,女性
8444,606,親,1949-01-01,1891600,女性
8445,1898,親,1949-01-01,3711800,女性
8446,791,親,1949-01-01,1916500,女性
8447,657,親,1949-01-01,2520300,女性
8448,3775,親,1949-01-01,2273500,女性
8449,2045,親,1948-01-01,2345800,女性
8450,326,親,1948-01-01,2342000,女性
8451,3869,親,1948-01-01,2771500,女性
8452,2474,親,1948-01-01,1504000,女性
8453,1909,親,1948-01-01,3721900,女性
8454,3773,親,1948-01-01,1734500,女性
8455,2107,親,1948-01-01,1363600,女性
8456,2012,親,1948-01-01,1823600,女性
8457,415,親,1948-01-01,1396400,女性
8458,605,親,1948-01-01,2055700,女性
8459,4200,親,1948-01-01,1928700,女性
8460,658,親,1948-01-01,1849100,女性
8461,612,親,1948-01-01,1561400,女性
8462,420,親,1948-01-01,522200,女性
8463,2304,親,1948-01-01,848000,女性
8464,2210,親,1948-01-01,3976200,女性
8465,2071,親,1948-01-01,2192800,女性
8466,844,親,1948-01-01,965300,女性
8467,3733,親,1948-01-01,2513600,女性
8468,2432,親,1948-01-01,1305400,女性
8469,3714,親,1948-01-01,1572100,女性
8470,708,親,1948-01-01,920800,女性
8471,2434,親,1948-01-01,1833000,女性
8472,3834,親,1948-01-01,2021800,女性
8473,3951,親,1948-01-01,1224900,女性
8474,452,親,1948-01-01,2715000,女性
8475,677,親,1948-01-01,3044600,女性
8476,3837,親,1948-01-01,2050600,女性
8477,2406,親,1948-01-01,2920800,女性
8478,4262,親,1948-01-01,1575200,女性
8479,4243,親,1948-01-01,3743700,女性
8480,4555,親,1948-01-01,1079000,女性
8481,393,親,1948-01-01,2259300,女性
8482,342,親,1948-01-01,1562900,女性
8483,2030,親,1948-01-01,2757800,女性
8484,1890,親,1948-01-01,1356500,女性
8485,718,親,1948-01-01,2433500,女性
8486,2423,親,1948-01-01,2221600,女性
8487,3753,親,1948-01-01,3269500,女性
8488,4476,親,1948-01-01,1608800,女性
8489,2344,親,1948-01-01,2105900,女性
8490,2446,親,1948-01-01,1715200,女性
8491,1923,親,1948-01-01,1077500,女性
8492,4455,親,1948-01-01,1955400,女性
8493,3821,親,1948-01-01,1195100,女性
8494,1871,親,1948-01-01,1906600,女性
8495,1989,親,1948-01-01,3043300,女性
8496,3898,親,1948-01-01,1181900,女性
8497,4487,親,1948-01-01,2024100,女性
8498,2258,親,1948-01-01,2173300,女性
8499,1968,親,1948-01-01,1176200,女性
8500,4217,親,1948-01-01,1558300,女性
8501,2188,親,1948-01-01,1313800,女性
8502,2245,親,1948-01-01,2604200,女性
8503,1780,親,1948-01-01,2307800,女性
8504,4447,親,1948-01-01,2780500,女性
8505,4229,親,1948-01-01,2614000,女性
8506,3791,親,1948-01-01,1406600,女性
8507,4065,親,1948-01-01,1972000,女性
8508,4371,親,1948-01-01,1186200,女性
8509,2015,親,1948-01-01,4267700,女性
8510,1877,親,1948-01-01,1907900,女性
8511,2218,親,1948-01-01,4293100,女性
8512,4572,親,1948-01-01,1985700,女性
8513,1849,親,1948-01-01,1276500,女性
8514,3826,親,1948-01-01,1838700,女性
8515,1964,親,1948-01-01,3668000,女性
8516,633,親,1948-01-01,2159300,女性
8517,3953,親,1948-01-01,2661800,女性
8518,2076,親,1948-01-01,1349100,女性
8519,448,親,1948-01-01,1935400,女性
8520,3833,親,1948-01-01,1165800,女性
8521,497,親,1948-01-01,3272800,女性
8522,636,親,1948-01-01,1726200,女性
8523,2259,親,1948-01-01,3110100,女性
8524,2349,親,1947-01-01,2563500,女性
8525,4067,親,1947-01-01,2608600,女性
8526,4461,親,1947-01-01,2109100,女性
8527,1988,親,1947-01-01,3706800,女性
8528,2279,親,1947-01-01,2260200,女性
8529,776,親,1947-01-01,1307000,女性
8530,4250,親,1947-01-01,933700,女性
8531,604,親,1947-01-01,2164700,女性
8532,2413,親,1947-01-01,2097500,女性
8533,412,親,1947-01-01,2442800,女性
8534,2051,親,1947-01-01,1997400,女性
8535,758,親,1947-01-01,1537500,女性
8536,702,親,1947-01-01,3810100,女性
8537,592,親,1947-01-01,2248300,女性
8538,545,親,1947-01-01,1159700,女性
8539,1859,親,1947-01-01,841800,女性
8540,3716,親,1947-01-01,4226100,女性
8541,2192,親,1947-01-01,1894100,女性
8542,721,親,1947-01-01,2561000,女性
8543,4069,親,1947-01-01,1638300,女性
8544,3925,親,1947-01-01,2964400,女性
8545,838,親,1947-01-01,1804700,女性
8546,386,親,1947-01-01,1807700,女性
8547,474,親,1947-01-01,2163200,女性
8548,2469,親,1947-01-01,1946100,女性
8549,345,親,1947-01-01,4163200,女性
8550,466,親,1947-01-01,1462800,女性
8551,2086,親,1947-01-01,1146200,女性
8552,3972,親,1947-01-01,2636000,女性
8553,2203,親,1947-01-01,2346400,女性
8554,4275,親,1947-01-01,1832500,女性
8555,4033,親,1947-01-01,1570100,女性
8556,773,親,1947-01-01,1659600,女性
8557,1848,親,1947-01-01,3447200,女性
8558,2088,親,1947-01-01,1976000,女性
8559,320,親,1947-01-01,955000,女性
8560,2301,親,1947-01-01,2708700,女性
8561,434,親,1947-01-01,1271200,女性
8562,352,親,1947-01-01,2437300,女性
8563,3796,親,1947-01-01,1374800,女性
8564,3886,親,1946-01-01,2781500,女性
8565,1945,親,1946-01-01,2369200,女性
8566,4249,親,1946-01-01,2108200,女性
8567,2404,親,1946-01-01,2151100,女性
8568,1778,親,1946-01-01,2017100,女性
8569,3929,親,1946-01-01,2515400,女性
8570,1837,親,1946-01-01,2645700,女性
8571,477,親,1946-01-01,865200,女性
8572,4210,親,1946-01-01,1277100,女性
8573,1818,親,1946-01-01,2639000,女性
8574,335,親,1946-01-01,1346800,女性
8575,443,親,1946-01-01,2096500,女性
8576,2122,親,1946-01-01,1456600,女性
8577,4127,親,1946-01-01,1025500,女性
8578,488,親,1946-01-01,2342200,女性
8579,2391,親,1946-01-01,2818800,女性
8580,2179,親,1946-01-01,1913000,女性
8581,597,親,1946-01-01,1957200,女性
8582,2103,親,1946-01-01,2189500,女性
8583,696,親,1946-01-01,1342400,女性
8584,1843,親,1946-01-01,1781400,女性
8585,2083,親,1946-01-01,2205900,女性
8586,1840,親,1946-01-01,2892300,女性
8587,2067,親,1946-01-01,1271800,女性
8588,1997,親,1946-01-01,1880100,女性
8589,4176,親,1946-01-01,2787500,女性
8590,1932,親,1946-01-01,2477200,女性
8591,2121,親,1946-01-01,2322800,女性
8592,4077,親,1946-01-01,1433900,女性
8593,1816,親,1946-01-01,3208600,女性
8594,3999,親,1946-01-01,1880100,女性
8595,2129,親,1946-01-01,1672600,女性
8596,4492,親,1946-01-01,1313900,女性
8597,826,親,1946-01-01,928200,女性
8598,4547,親,1946-01-01,1498000,女性
8599,685,親,1946-01-01,1960800,女性
8600,458,親,1946-01-01,1985500,女性
8601,1865,親,1946-01-01,2514000,女性
8602,4076,親,1946-01-01,1437300,女性
8603,1961,親,1946-01-01,1374600,女性
8604,3926,親,1946-01-01,2069600,女性
8605,2379,親,1946-01-01,2434100,女性
8606,2222,親,1946-01-01,2065900,女性
8607,588,親,1946-01-01,1685600,女性
8608,613,親,1946-01-01,2951800,女性
8609,3904,親,1946-01-01,1330700,女性
8610,2028,親,1945-01-01,2977600,女性
8611,426,親,1945-01-01,2556800,女性
8612,3728,親,1945-01-01,992100,女性
8613,578,親,1945-01-01,1241000,女性
8614,2357,親,1945-01-01,2146700,女性
8615,2244,親,1945-01-01,1309800,女性
8616,1869,親,1945-01-01,1278900,女性
8617,1962,親,1945-01-01,2586400,女性
8618,1787,親,1945-01-01,2233300,女性
8619,1939,親,1945-01-01,2307600,女性
8620,585,親,1945-01-01,2788800,女性
8621,811,親,1945-01-01,1844100,女性
8622,801,親,1945-01-01,1489500,女性
8623,2267,親,1945-01-01,2148900,女性
8624,1788,親,1945-01-01,1820100,女性
8625,2130,親,1945-01-01,1759200,女性
8626,639,親,1945-01-01,2069100,女性
8627,3885,親,1945-01-01,1175700,女性
8628,2105,親,1945-01-01,3486400,女性
8629,409,親,1945-01-01,2157600,女性
8630,2451,親,1945-01-01,2636000,女性
8631,570,親,1945-01-01,1573100,女性
8632,1854,親,1945-01-01,1671800,女性
8633,1921,親,1945-01-01,2268200,女性
8634,406,親,1945-01-01,1909900,女性
8635,720,親,1945-01-01,2620700,女性
8636,2288,親,1945-01-01,1500400,女性
